canonical_match_id,golgg_match_id,team_a_name,team_b_name,winner_side,start_time_normalized,status,market_open_p_a_novig,market_open_p_a_raw,market_open_avg_margin,market_open_books,market_mid_p_a_novig,market_mid_p_a_raw,market_mid_avg_margin,market_mid_books,market_close_p_a_novig,market_close_p_a_raw,market_close_avg_margin,market_close_books
144776,80260,We Love Gaming,Valerion,team_b,2026-07-29T13:00:00+00:00,finished,0.41534391534391535,0.45248868778280543,0.08943136294204113,1.0,0.19520547945205477,0.2127659574468085,0.08995893990294901,1.0,0.19520547945205477,0.2127659574468085,0.08995893990294901,1.0
144749,80264,Verdant,Lundqvist Lightside,team_a,2026-07-27T16:00:00+00:00,finished,0.8573351278600269,0.9433962264150942,0.10038209768667983,1.0,0.8573351278600269,0.9433962264150942,0.10038209768667983,1.0,0.8573351278600269,0.9433962264150942,0.10038209768667983,1.0
104277,79635,9z Globant,Docta Esports,team_a,2026-07-08T20:00:00+00:00,finished,0.7405063291139241,0.8130081300813008,0.09790841498158565,1.0,0.7405063291139241,0.8130081300813008,0.09790841498158565,1.0,0.7405063291139241,0.8130081300813008,0.09790841498158565,1.0
28,78887,Gen.G,BRION,team_a,2026-05-31T12:00:00+00:00,finished,0.8780258519388955,0.9523809523809523,0.08478513356562134,2.0,0.8780258519388955,0.9523809523809523,0.08478513356562134,2.0,0.8780258519388955,0.9523809523809523,0.08478513356562134,2.0
398,79092,Crusaders,Bubliki,team_b,2026-06-02T18:00:00+00:00,finished,0.6163682864450128,0.6666666666666666,0.08160442600276618,1.0,0.7171052631578947,0.7751937984496123,0.08100419600312914,1.0,0.6963470319634703,0.7518796992481203,0.0797485517071368,1.0
100950,79768,Gen.G,Karmine Corp,team_a,2026-07-15T09:00:00+00:00,finished,0.8741999694726424,0.9483463644592754,0.08492935617057507,6.0,0.8613054100792158,0.9339637974877117,0.08461925038197053,6.0,0.8376971489382071,0.9105811647860578,0.08719272695569102,6.0
104266,79732,SDM Tigers,Fuego,team_b,2026-07-12T19:00:00+00:00,finished,0.18250338244581296,0.1984985179896584,0.08635577514508863,4.0,0.18143154866893216,0.19751812583279565,0.08731607542728814,4.0,0.1727447179082421,0.18738069761314574,0.08429628202873007,4.0
140787,80159,Galions,Joblife,team_a,2026-07-21T19:00:00+00:00,finished,0.6573032872229659,0.7177363699102831,0.09199756439619662,3.0,0.6573032872229659,0.7177363699102831,0.09199756439619662,3.0,0.6519555609372162,0.7109322602280349,0.09055784297861764,3.0
107202,79662,Rossmann Centaurs,Berlin International Gaming,team_b,2026-07-07T18:00:00+00:00,finished,0.23544611127655604,0.25532876818066536,0.0842994475778922,3.0,0.2403426351969893,0.26020206252764394,0.08257864861637236,3.0,0.2611354109847461,0.2827940722677565,0.08293064056257322,3.0
100728,79709,Zeu5 Esports ,Fuego,team_a,2026-07-05T19:00:00+00:00,finished,0.2782877345691715,0.30344837053510143,0.08987396613434107,3.0,0.24471841936353655,0.2664253573666888,0.08899501896074076,3.0,0.2350683747752417,0.2554050266280482,0.08675339896002716,3.0
103369,79741,LYON,Team Secret Whales,team_a,2026-07-08T08:00:00+00:00,finished,0.618512449691609,0.6724386724386725,0.08758466065797443,5.0,0.6443523195877213,0.7015079367733111,0.08873942595299518,5.0,0.6383952416770482,0.6946706184188789,0.08816905661093281,5.0
94266,79594,Malvinas,ZEN Esports,team_a,2026-07-02T20:00:00+00:00,finished,0.6517412935323382,0.7142857142857143,0.09596510359869148,1.0,0.6517412935323382,0.7142857142857143,0.09596510359869148,1.0,0.6517412935323382,0.7142857142857143,0.09596510359869148,1.0
104273,79781,9z Globant,Volticons,team_b,2026-07-09T20:00:00+00:00,finished,0.4388551002765532,0.4779725308995557,0.08903603812850187,3.0,0.4388551002765532,0.4779725308995557,0.08903603812850187,3.0,0.4454850041070502,0.4840379428982504,0.0864621561730518,3.0
100951,79770,T1,GAM,team_a,2026-07-15T09:00:00+00:00,finished,0.8887879770658319,0.9587756706892901,0.07876395202817561,3.0,0.8827169860354069,0.9527793912907181,0.07940216028300913,3.0,0.8877987544170095,0.9647705235940528,0.08686620911189213,3.0
109054,79776,G2,LYON,team_b,2026-07-10T08:00:00+00:00,finished,0.7452858061347453,0.8083941110671115,0.08489525953006927,6.0,0.7500929537755336,0.8144530009392019,0.08591287276672084,6.0,0.7607277813098893,0.8255780926800655,0.08534780987752484,6.0
96983,79677,G3V Esports,LYON Academy,team_a,2026-07-04T19:00:00+00:00,finished,0.6517412935323382,0.7142857142857143,0.09596510359869148,1.0,0.6517412935323382,0.7142857142857143,0.09596510359869148,1.0,0.6517412935323382,0.7142857142857143,0.09596510359869148,1.0
100082,79673,VfB eSports,Eintracht Frankfurt,team_a,2026-07-09T19:00:00+00:00,finished,0.30795500347371385,0.33428222760470316,0.08539498253425198,4.0,0.30795500347371385,0.33428222760470316,0.08539498253425198,4.0,0.3349734157660987,0.3638985073689335,0.08649164193389908,4.0
94451,79597,Volticons,Maze,team_b,2026-07-02T23:00:00+00:00,finished,0.7808988764044944,0.8547008547008548,0.09450900817807306,1.0,0.7808988764044944,0.8547008547008548,0.09450900817807306,1.0,0.7808988764044944,0.8547008547008548,0.09450900817807306,1.0
87656,79542,Karmine Corp,Liquid,team_b,2026-06-30T08:00:00+00:00,finished,0.7124629710761807,0.7737034894929632,0.08584921720160484,3.0,0.7433035447121501,0.8071784206214154,0.08588012201388,3.0,0.7464454158835818,0.8111452466291177,0.08681288188579399,3.0
144768,80300,Pain Gaming Academy,7Rex Team,team_a,2026-07-29T22:00:00+00:00,finished,0.6180668016194333,0.675815153647666,0.0934121241406175,4.0,0.6204706477732793,0.6792165141918837,0.09468763434469912,4.0,0.6405445399186254,0.7005828071879554,0.0939843512318117,4.0
107345,79659,E Wie Einfach E-Sports,TeamOrangeGaming,team_b,2026-07-08T15:00:00+00:00,finished,0.4214153577661431,0.4588716623600344,0.08882273995487477,4.0,0.4214153577661431,0.4588716623600344,0.08882273995487477,4.0,0.40786751513544567,0.4436269533653254,0.08743409523513573,4.0
96984,79674,Kits Esports,Fuego,team_b,2026-07-04T19:00:00+00:00,finished,0.1461389961389961,0.15915052461662632,0.08988645535255702,2.0,0.1461389961389961,0.15915052461662632,0.08988645535255702,2.0,0.1461389961389961,0.15915052461662632,0.08988645535255702,2.0
91808,79579,Volticons,Docta Esports,team_a,2026-07-01T20:00:00+00:00,finished,0.5367847411444142,0.5882352941176471,0.09584950731561648,1.0,0.5367847411444142,0.5882352941176471,0.09584950731561648,1.0,0.5367847411444142,0.5882352941176471,0.09584950731561648,1.0
96187,79629,Golden Lions,Docta Esports,team_a,2026-07-03T23:00:00+00:00,finished,0.5367847411444142,0.5882352941176471,0.09584950731561648,1.0,0.5273224043715847,0.5780346820809249,0.09616939710683159,1.0,0.5786666666666666,0.6329113924050632,0.09374088549262094,1.0
132276,79910,3V,Fuego,team_b,2026-07-19T02:00:00+00:00,finished,0.4533399442087391,0.49234242731696043,0.0882605003990066,5.0,0.45676723533106517,0.496385805784302,0.08967638627554889,5.0,0.41645276358956035,0.4528187939453511,0.0887399116396547,5.0
112958,79803,9Z Team,Zen,team_a,2026-07-11T23:00:00+00:00,finished,0.8613077925345584,0.9376287725197381,0.08861443560217548,3.0,0.8489055266212245,0.9259259259259259,0.09077277629886978,3.0,0.8613053673294636,0.940513276961875,0.09195102867947758,3.0
96982,79680,NCG Esports,SDM Tigers,team_a,2026-07-04T22:00:00+00:00,finished,0.3915929637218653,0.42594421807904953,0.08866418312459601,3.0,0.3915929637218653,0.42594421807904953,0.08866418312459601,3.0,0.3915929637218653,0.42594421807904953,0.08866418312459601,3.0
95841,79608,G2,Top Esports,team_a,2026-07-04T08:00:00+00:00,finished,0.450711249551756,0.48866845541927323,0.0841526237927344,6.0,0.4747109595261134,0.5149977497300946,0.08467045307688655,6.0,0.5049761620026479,0.5478354850861293,0.0846824704254217,6.0
94267,79591,Seven Dark,Docta Esports,team_b,2026-07-02T20:00:00+00:00,finished,0.34825870646766166,0.38167938931297707,0.09596510359869148,1.0,0.34825870646766166,0.38167938931297707,0.09596510359869148,1.0,0.34825870646766166,0.38167938931297707,0.09596510359869148,1.0
95989,79686,Secret Whales,Top Esports,team_a,2026-07-06T03:00:00+00:00,finished,0.08520783785008897,0.09193291145752946,0.07879630367910447,3.0,0.09163554504912104,0.09975184149868173,0.08661523372025674,3.0,0.10052649629991872,0.10963087858716762,0.09002303544991268,3.0
98398,79701,Bilibili Gaming,Lyon Gaming,team_a,2026-07-06T08:00:00+00:00,finished,0.9184677350578975,0.9900990099009901,0.07799837708728419,2.0,0.9154790408049363,0.9900990099009901,0.08150943770847663,2.0,0.9112478420609977,0.9852455833818676,0.08120146573480869,2.0
86508,79554,Eintracht Frankfurt,ROSSMANN Centaurs,team_b,2026-07-02T15:00:00+00:00,finished,0.5283280738662927,0.5731835501248194,0.0849636548368613,2.0,0.5154112097506666,0.55951487871968,0.08575797264233187,2.0,0.40944475062000546,0.4444444444444444,0.08549642718535266,2.0
103592,79746,G2,T1,team_a,2026-07-08T08:00:00+00:00,finished,0.19130983546322625,0.20839142689612244,0.08890420191285649,5.0,0.187447423786391,0.20422486261434103,0.0892360631821322,5.0,0.18450042147425894,0.20099796243729423,0.08914199508528586,5.0
104265,79729,NCG Esports,Zeu5 Esports ,team_b,2026-07-12T19:00:00+00:00,finished,0.1985926612858957,0.21604735695962163,0.08771946504477329,4.0,0.1994776170381081,0.21725508642822067,0.08892719451337228,4.0,0.2010960257010083,0.2189713335678088,0.08876937868444462,4.0
94450,79600,9z,Golden Lions,team_a,2026-07-02T23:00:00+00:00,finished,0.2882882882882883,0.3164556962025316,0.09770569620253156,1.0,0.2882882882882883,0.3164556962025316,0.09770569620253156,1.0,0.2882882882882883,0.3164556962025316,0.09770569620253156,1.0
96981,79683,Polar Squad,Zeu5 Esports ,team_b,2026-07-04T22:00:00+00:00,finished,0.24649638105657634,0.26819096922634456,0.08791817476286268,2.0,0.24649638105657634,0.26819096922634456,0.08791817476286268,2.0,0.24147804148162294,0.2631943003389361,0.08964058133067165,2.0
104275,79644,Malvinas,Golden Lions,team_a,2026-07-08T23:00:00+00:00,finished,0.2850903130498581,0.3108128744801071,0.0904932614000901,3.0,0.2970274277613727,0.3233873897261305,0.08897053170852609,3.0,0.29248826894566804,0.3188322196080464,0.09011206889362085,3.0
66797,79260,Conviction,Ccg Esports,team_a,2026-06-05T20:00:00+00:00,finished,0.7162613475589192,0.7799278846153845,0.08885937671887967,4.0,0.7264792370425975,0.7908722248280174,0.08856758502337769,4.0,0.7542614524702939,0.8214214314274291,0.08908457776704592,4.0
101172,79706,Polar Squad,3v Team,team_b,2026-07-05T19:00:00+00:00,finished,0.24845995893223816,0.27322404371584696,0.09967032470758252,1.0,0.24845995893223816,0.27322404371584696,0.09967032470758252,1.0,0.24845995893223816,0.27322404371584696,0.09967032470758252,1.0
2994,79270,KT Rolster,Dplus KIA,team_a,2026-06-07T08:00:00+00:00,finished,0.5331329395764904,0.5783886771910725,0.08502385487888169,3.0,0.509011537106652,0.5526335205775147,0.0857475741596383,3.0,0.4981686604637425,0.5406147721138232,0.08525428431524684,3.0
117824,79826,Hangry Knights,Eintracht Frankfurt,team_a,2026-07-13T16:00:00+00:00,finished,0.6845094355348453,0.74263818587864,0.08494695696490824,3.0,0.6845094355348453,0.74263818587864,0.08494695696490824,3.0,0.7050614882509109,0.7633884351441603,0.08276903691503172,3.0
62681,79458,G2 Nord,Solary,team_b,2026-06-13T15:00:00+00:00,finished,0.2072753141080821,0.22548264188838774,0.08785405323235056,3.0,0.19765064721445189,0.21546937445554956,0.0903401608307608,3.0,0.17964181486631317,0.19559725014270468,0.08850184879951566,3.0
101171,79715,Kits Esports,NCG Esports,team_b,2026-07-05T22:00:00+00:00,finished,0.4498644986449864,0.4926108374384237,0.09502047599264074,1.0,0.4498644986449864,0.4926108374384237,0.09502047599264074,1.0,0.4498644986449864,0.4926108374384237,0.09502047599264074,1.0
85788,79534,T1,Karmine Corp,team_a,2026-06-29T03:00:00+00:00,finished,0.841197193451485,0.918467765538272,0.09198588000730662,4.0,0.8268216495406508,0.9031688200976583,0.09242593161433021,4.0,0.8400320242509733,0.9175856813685845,0.0926104795644479,4.0
98814,79661,G2 NORD,Eintracht Frankfurt,team_a,2026-07-07T17:00:00+00:00,finished,0.7532293822655989,0.819672131147541,0.08823737988582503,2.0,0.7532293822655989,0.819672131147541,0.08823737988582503,2.0,0.78125,0.8518196317239379,0.09041612295200818,2.0
14,78730,Nongshim RedForce Challengers,Dplus Challengers,team_b,2026-05-29T05:00:00+00:00,finished,0.5454545454545455,0.5882352941176471,0.07843137254901955,1.0,0.5454545454545455,0.5882352941176471,0.07843137254901955,1.0,0.5454545454545455,0.5882352941176471,0.07843137254901955,1.0
3,78884,Dplus,DRX,team_a,2026-05-29T08:00:00+00:00,finished,0.7692307692307692,0.8333333333333334,0.08333333333333348,1.0,0.7692307692307692,0.8333333333333334,0.08333333333333348,1.0,0.7692307692307692,0.8333333333333334,0.08333333333333348,1.0
93922,79559,Eintracht Spandau,Teamorangegaming,team_a,2026-07-02T17:00:00+00:00,finished,0.6946572104018913,0.7529438405797102,0.08366194017652828,2.0,0.6946572104018913,0.7529438405797102,0.08366194017652828,2.0,0.66303261827799,0.7194616977225674,0.08510340895251389,2.0
413,79081,Verdant,Deer Gaming,team_a,2026-06-01T18:00:00+00:00,finished,0.7771535580524345,0.8403361344537815,0.08129998987546827,1.0,0.7771535580524345,0.8403361344537815,0.08129998987546827,1.0,0.7771535580524345,0.8403361344537815,0.08129998987546827,1.0
98817,79667,VfB,Eintracht Spandau,team_b,2026-07-08T18:00:00+00:00,finished,0.2647025186108469,0.2875758697676506,0.08609099440146156,4.0,0.2626739963585725,0.28574938574938574,0.0875165429035219,4.0,0.25051011293123515,0.27249180999180994,0.08740790704505219,4.0
63219,79489,FENNEL,Rising Gaming,team_a,2026-06-14T08:00:00+00:00,finished,0.6155844155844156,0.6756756756756757,0.0976166039457178,1.0,0.6592592592592593,0.7246376811594204,0.09916951636541294,1.0,0.7117117117117118,0.78125,0.09770569620253156,1.0
118804,80087,DN SOOPers,KT Rolster,team_b,2026-07-20T09:45:00+00:00,finished,0.45777340065630884,0.4992700933403551,0.09170782033635047,5.0,0.18613130347619625,0.2031646340450588,0.09109669771264924,5.0,0.41680510573276575,0.45302904628138074,0.0880575739911463,5.0
122824,79854,Falke,LUA,team_b,2026-07-14T15:00:00+00:00,finished,0.36588511650839645,0.39701917820681204,0.08568331316250714,3.0,0.41696437475435416,0.45335429769392027,0.08716188576980104,3.0,0.3999334591229365,0.43383809341256147,0.08462170434797511,3.0
3765,79285,G2,Karmine Corp,team_a,2026-06-07T15:00:00+00:00,finished,0.7295115335256256,0.7878296331040233,0.08002331274954659,3.0,0.7265211882835053,0.7839446292190194,0.07902243893880907,3.0,0.7036390245041176,0.7580399584076054,0.07730277325700352,3.0
15,78733,Gen.G Global Academy,SOOPers Challengers,team_b,2026-05-29T05:00:00+00:00,finished,0.21532846715328463,0.23255813953488372,0.08001576665352794,1.0,0.21532846715328463,0.23255813953488372,0.08001576665352794,1.0,0.21532846715328463,0.23255813953488372,0.08001576665352794,1.0
86507,79555,VfB,Unicorns Of Love Sexy Edition,team_b,2026-07-01T18:00:00+00:00,finished,0.2729736717904944,0.2972582972582973,0.08882601795987617,3.0,0.2771874041223887,0.3020683020683021,0.08956676398536856,3.0,0.24519862317673158,0.26741836974395117,0.08993660366434231,3.0
122826,79862,Movistar KOI Fenix,Barca,team_a,2026-07-15T17:30:00+00:00,finished,0.5479684188544948,0.5954683642763341,0.08561515042079922,3.0,0.5403788371673656,0.5876086347070367,0.08623403795954039,3.0,0.5392195651220176,0.5865158818440243,0.08665286378931462,3.0
135172,80047,T1,Gen.G Esports,team_b,2026-07-19T06:00:00+00:00,finished,0.40833254969726795,0.4426276607897369,0.0837996661989823,5.0,0.40218025369671384,0.4363450734603587,0.08506668229032344,5.0,0.4056666859932749,0.440593096637466,0.08611983838182416,5.0
66814,79265,Deep Cross Gaming,GAM Esports,team_a,2026-06-06T09:00:00+00:00,finished,0.46542393284232203,0.5065790930428237,0.0882520582002649,3.0,0.4489212153174533,0.48896549227601976,0.08908432768897279,3.0,0.4479605388231311,0.4879061872613532,0.08912798608794252,3.0
122828,79865,Falke,UCAM,team_b,2026-07-16T15:00:00+00:00,finished,0.1446474291241313,0.15720504674352107,0.08601547711158368,3.0,0.13150148154390648,0.1429796630393122,0.08643186905543991,3.0,0.08978089728483774,0.09671760045274476,0.0771725848432454,3.0
132407,79907,Polar Squad,Kits Esports,team_b,2026-07-19T02:00:00+00:00,finished,0.2778424334827909,0.3026013237431614,0.08979249054842214,4.0,0.2265292406157059,0.24705416806368857,0.08978782329734386,4.0,0.19871910716312993,0.21625043245113304,0.08792254053628462,4.0
98816,79663,G2 NORD,Hangry Knights,team_a,2026-07-07T19:00:00+00:00,finished,0.7407044542514823,0.8058973380344832,0.08793138821369462,4.0,0.7394518457265128,0.8044733234525738,0.08782942545621686,4.0,0.718066153813854,0.7806945954055531,0.08714686452710235,4.0
107658,79671,VfB eSports,Rossmann Centaurs,team_b,2026-07-09T17:00:00+00:00,finished,0.41520835246930593,0.4514814474369581,0.08744635971765986,3.0,0.40895104252778536,0.4445908358951837,0.08727617828341246,3.0,0.36282966253281207,0.3943447856491335,0.08648005339596539,3.0
118801,79840,Bilibili Gaming,Hanwha Life Esports,team_b,2026-07-12T07:30:00+00:00,finished,0.5397233588113485,0.5841016646310666,0.0814019386987285,5.0,0.5541385836612275,0.6001840748466966,0.08214959356190912,5.0,0.5538982902888578,0.6004082853774,0.08312785030622316,5.0
96985,79632,Seven Dark,ZEN Esports,team_b,2026-07-03T23:00:00+00:00,finished,0.6155844155844156,0.6756756756756757,0.0976166039457178,1.0,0.6155844155844156,0.6756756756756757,0.0976166039457178,1.0,0.6155844155844156,0.6756756756756757,0.0976166039457178,1.0
62962,79453,Karmine Corp Blue,UCAM Esports Club,team_b,2026-06-13T15:00:00+00:00,finished,0.7038783579776652,0.7635644081322664,0.08479236699478425,3.0,0.7095667095667096,0.7693521756021756,0.08423911707139549,3.0,0.7095667095667096,0.7693521756021756,0.08423911707139549,3.0
6435,79307,Frites Esports Club,Ruddy Corporation,team_b,2026-06-08T15:00:00+00:00,finished,0.8569524616498085,0.9353146853146852,0.09125658883991006,2.0,0.8489574190024771,0.9262435677530017,0.09094339994051859,2.0,0.8292855199797649,0.9049959049959049,0.09132484323324008,2.0
62679,79468,Galions,Misa eSports,team_a,2026-06-13T15:00:00+00:00,finished,0.6472650566139563,0.7035560073326904,0.08674689850688082,3.0,0.6593260249048493,0.7161460245658868,0.08613570891228754,3.0,0.7030038351033364,0.7639754872269925,0.08660435136635132,3.0
86356,79549,G2 NORD,ROSSMANN Centaurs,team_b,2026-06-30T17:00:00+00:00,finished,0.8362446521736255,0.9091660467807257,0.08728710604932588,2.0,0.8408669448307835,0.9132610508757297,0.08613735489957475,2.0,0.8489913645150917,0.9216785592932382,0.08561298552274632,2.0
6440,79304,GOAL,mCon esports,team_a,2026-06-08T15:00:00+00:00,finished,0.554323069826443,0.6024096385542169,0.08681029536866691,2.0,0.5699728260869565,0.6199140181176109,0.08796848263711876,2.0,0.6624160129454393,0.7203565505804311,0.08782643009850333,2.0
86506,79557,Eintracht Spandau,ROSSMANN Centaurs,team_b,2026-07-01T17:00:00+00:00,finished,0.8028758827979876,0.8737789987789988,0.08828989565842493,2.0,0.8115719406041987,0.8778008778008778,0.08150458150458151,2.0,0.8010386663175351,0.8735123588648155,0.09049570392697825,2.0
123069,79859,UB Alma Mater,GIANTX iTero,team_b,2026-07-15T15:00:00+00:00,finished,0.18531231907046253,0.20149122610262504,0.08616806047709558,4.0,0.12280629448663882,0.13373126277538042,0.08844478824362279,4.0,0.12124673217193864,0.1317704202879558,0.08648394575619817,4.0
137662,80067,FENNEL,L Guide Gaming,team_a,2026-07-19T08:00:00+00:00,finished,0.899,0.9900990099009901,0.10133371512902123,1.0,0.899,0.9900990099009901,0.10133371512902123,1.0,0.899,0.9900990099009901,0.10133371512902123,1.0
634,79280,Deep Cross Gaming,Team Secret Whales,team_b,2026-06-07T09:00:00+00:00,finished,0.2284123297729447,0.24891345380863822,0.08936165470530742,7.0,0.2188572248172583,0.2383383529767169,0.0884805757747529,7.0,0.2398950153643398,0.26140775289382095,0.08977908875662788,7.0
3375,79290,Anyone`s Legend,Bilibili Gaming,team_b,2026-06-08T09:00:00+00:00,finished,0.30176856116713674,0.32750223868208844,0.08510698383203241,3.0,0.28752298095978746,0.31205665146759115,0.08554242495336457,3.0,0.21720378150110675,0.23668752347097607,0.08956259680414425,3.0
6439,79305,BOMBA Team,MAGAZA,team_a,2026-06-08T15:00:00+00:00,finished,0.8534077817830465,0.9302526825891311,0.09009449914736567,2.0,0.8574274583891163,0.9346610761705101,0.0900770887293798,2.0,0.8348152752628308,0.9093915343915343,0.08924416188814077,2.0
86505,79553,G2 NORD,E WIE EINFACH,team_a,2026-07-01T16:00:00+00:00,finished,0.6670450179862396,0.7246376811594204,0.08635929288103217,2.0,0.6670450179862396,0.7246376811594204,0.08635929288103217,2.0,0.6670450179862396,0.7246376811594204,0.08635929288103217,2.0
117826,79828,Eintracht Frankfurt,E WIE EINFACH,team_b,2026-07-13T18:00:00+00:00,finished,0.2794981907679492,0.30307669113639263,0.08432669113639261,3.0,0.2794981907679492,0.30307669113639263,0.08432669113639261,3.0,0.2755808570958194,0.2988122988122988,0.08419589669589667,3.0
100080,79670,Kaufland Hangry Knights,Unicorns of Love Sexy Edition,team_a,2026-07-09T16:00:00+00:00,finished,0.46493310858300557,0.5053599722717369,0.08684636799961869,3.0,0.47122450664684995,0.5124484004127967,0.08732693939901259,3.0,0.4526329370734144,0.4928534832805081,0.08869178903232022,3.0
95793,79696,Hanwha Life,G2,team_a,2026-07-05T03:00:00+00:00,finished,0.8551857855704215,0.9284177916253388,0.08556496407547445,5.0,0.8282970048103125,0.8996725992224299,0.08625629548354544,5.0,0.819050993443921,0.8896965865992413,0.08639705323405238,5.0
117577,79818,9z Globant,Malvinas,team_a,2026-07-14T23:00:00+00:00,finished,0.7951954864509823,0.864785820538033,0.0875244681079496,3.0,0.7962611004763162,0.8672418574768286,0.0891665042327443,3.0,0.608242443412398,0.6653556211078335,0.09009503581547951,3.0
6436,79300,Karmine Corp Blue,Partizan Sangal,team_a,2026-06-08T15:00:00+00:00,finished,0.7223976340829215,0.7881834543536275,0.09089000706018013,2.0,0.6982983156798055,0.7604672681008559,0.08907384670743446,2.0,0.6895413171515259,0.7491582491582491,0.08642733642733647,2.0
117578,79815,Volticons,Seven Dark,team_a,2026-07-14T23:00:00+00:00,finished,0.8661375129776616,0.9434801958166443,0.0893135291499777,2.0,0.8661375129776616,0.9434801958166443,0.0893135291499777,2.0,0.8728928906440333,0.9527266128300518,0.09136019126142425,2.0
117568,80090,Kiwoom DRX,KT Rolster,team_a,2026-07-20T12:00:00+00:00,finished,0.3860931205520489,0.41944812844685975,0.08532492537962261,4.0,0.49363431341356134,0.5351744649014618,0.08548563393802455,4.0,0.6696739923769361,0.7286241218162924,0.08802796811387598,4.0
117579,79812,ZEN Esports,Docta Esports,team_b,2026-07-14T20:00:00+00:00,finished,0.35754643866096647,0.3892523930691869,0.08886100363670169,2.0,0.32277800188247946,0.3510961049128988,0.08702684084363477,2.0,0.27739969382353363,0.3023383266350018,0.08973990143815136,2.0
117569,80086,Kiwoom DRX,BNK FearX,team_b,2026-07-20T09:00:00+00:00,finished,0.4055442947400934,0.4417620344564287,0.08961825802693793,5.0,0.45416504108235883,0.49382029178639353,0.08906888786912188,5.0,0.47101483052780485,0.5134478424801006,0.09034718734554707,5.0
117570,80084,Nongshim RedForce,KT Rolster,team_a,2026-07-20T07:30:00+00:00,finished,0.46749882287292766,0.5096232024542678,0.08834728893184059,5.0,0.5218139011031109,0.5675210843395524,0.0879011407607988,5.0,0.6131910358703045,0.6677170694000848,0.08896311572371185,5.0
66764,79514,Solary,Galions,team_b,2026-06-15T15:00:00+00:00,finished,0.7168806368839733,0.7802429547052886,0.08833555884507821,4.0,0.7069289373254803,0.7698001811046202,0.0890402638935599,4.0,0.6569137897553745,0.7156996000499937,0.08939153645494136,4.0
117572,80334,Shopify Rebellion,Disguised,team_a,2026-07-26T23:00:00+00:00,finished,0.5617700459006781,0.6092622453900901,0.08458194484772064,6.0,0.48482101370378317,0.5258135762370416,0.08439626451498146,6.0,0.5617700459006781,0.6092622453900901,0.08458194484772064,6.0
96188,79623,Volticons,Malvinas,team_a,2026-07-03T20:00:00+00:00,finished,0.567066330254186,0.6162240001663574,0.08648213709116088,3.0,0.5535441973290681,0.6017939857363429,0.08704514019869329,3.0,0.5512443989050255,0.5998458072831966,0.08880994791467349,3.0
126788,79831,G2 Nord,Teamorangegaming,team_a,2026-07-16T16:00:00+00:00,finished,0.6886776504069204,0.7500653991882062,0.08925251256886797,3.0,0.685130392702893,0.7463524130190796,0.08947703033724541,3.0,0.6884361992308898,0.7500653991882062,0.0896342502387412,3.0
62251,79435,Keyd Stars,LOS,team_a,2026-06-13T16:00:00+00:00,finished,0.31969669106729864,0.34825052296830755,0.08909967206435125,3.0,0.32592690632529164,0.35493984413599544,0.08868356646234384,3.0,0.29308212627308333,0.31894151622051603,0.08838268211976026,3.0
126791,79834,Unicorns of Love Sexy Edition,Teamorangegaming,team_a,2026-07-16T19:00:00+00:00,finished,0.5693281942241912,0.6192009815198221,0.08760817765847939,2.0,0.5693281942241912,0.6192009815198221,0.08760817765847939,2.0,0.5647157810672827,0.6135200240891298,0.08646277900862887,2.0
126789,79832,VfB eSports,Kaufland Hangry Knights,team_b,2026-07-16T17:00:00+00:00,finished,0.2858390735749227,0.30891330891330887,0.08031600944986761,3.0,0.2858390735749227,0.30891330891330887,0.08031600944986761,3.0,0.2819098675675014,0.30522486772486773,0.08259564509564503,3.0
85527,79531,Deep Cross Gaming,Karmine Corp,team_b,2026-06-28T08:00:00+00:00,finished,0.40177894056393826,0.43818597227688133,0.09124092496524909,6.0,0.2693076982554734,0.29167381793765795,0.08955208745616354,6.0,0.12777816164253009,0.13909971594595458,0.0873908782986554,6.0
126790,79833,Eintracht Frankfurt,Eintracht Spandau,team_b,2026-07-16T18:00:00+00:00,finished,0.32164048099749026,0.34870982587802146,0.08403044777371127,3.0,0.36139538555232614,0.3917205714517424,0.08357297261078056,3.0,0.3197970488963361,0.3465895065580545,0.08380519943024756,3.0
91809,79603,Hanwha Life Esports,Team Secret Whales,team_a,2026-07-03T03:00:00+00:00,finished,0.9216997329894188,0.9900990099009901,0.0742104982994054,2.0,0.9216997329894188,0.9900990099009901,0.0742104982994054,2.0,0.9216997329894188,0.9900990099009901,0.0742104982994054,2.0
98813,79660,Eintracht Spandau,Unicorns Of Love Sexy Edition,team_b,2026-07-07T16:00:00+00:00,finished,0.5261321962512832,0.5725764871832287,0.08840187534904258,5.0,0.5331079668690261,0.5799774156633472,0.08802191369532966,5.0,0.5627300884763036,0.6113806098896893,0.0864988868655514,5.0
98820,79665,G2 NORD,Unicorns Of Love Sexy Edition,team_b,2026-07-08T16:00:00+00:00,finished,0.6675541929525922,0.7264520864127113,0.08830819539525699,3.0,0.6675541929525922,0.7264520864127113,0.08830819539525699,3.0,0.6906343182434265,0.7504814026553156,0.08687757128106492,3.0
109221,79751,Bilibili Gaming,Hanwha Life Esports,team_a,2026-07-09T08:00:00+00:00,finished,0.42816227604703183,0.4641592049545151,0.08402301264989265,6.0,0.41543357736339814,0.45010203850116826,0.08335575902339609,6.0,0.40179285801726256,0.4357967926678286,0.08460548390182328,6.0
